student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
379567,15.9,92.8,7.2,70.8,B
632683,16.0,95.4,6.0,90.1,A
115582,23.9,85.7,5.1,100.0,A
293612,5.4,82.6,7.0,55.3,C
238004,6.0,86.9,5.5,62.9,C
967911,13.4,89.7,7.8,88.8,A
535514,5.4,70.5,8.0,65.4,C
489080,13.2,79.9,7.0,99.5,A
207101,6.0,73.6,8.6,77.2,B
420588,2.0,72.6,4.4,57.4,C
375610,8.9,85.5,10.0,76.7,B
886933,16.3,100.0,7.8,79.5,B
247371,4.6,74.1,4.8,72.3,B
771772,19.2,84.8,5.9,100.0,A
665565,22.6,92.6,5.2,100.0,A
546816,17.5,78.9,8.6,87.6,A
638482,10.7,91.8,5.6,78.7,B
822972,14.6,86.3,9.5,100.0,A
23970,13.2,92.9,5.2,66.0,C
401907,24.8,66.9,3.4,92.9,A
840891,15.7,86.6,10.0,92.4,A
696117,20.6,76.4,7.2,94.4,A
179644,16.2,99.3,2.2,81.4,B
656348,14.6,81.1,5.5,88.5,A
768190,15.5,83.6,7.0,85.2,A
673691,13.1,77.6,8.1,80.1,B
74182,23.3,94.6,4.2,100.0,A
66546,6.8,84.2,5.8,63.5,C
220122,9.0,80.1,6.3,70.9,B
883020,18.1,100.0,7.4,100.0,A
290109,10.5,92.4,4.4,100.0,A
766759,14.9,90.3,7.0,90.1,A
160937,4.6,84.6,3.6,55.9,C
678943,30.5,80.1,3.3,100.0,A
714371,11.4,78.7,8.6,84.1,B
702501,23.0,96.0,6.9,100.0,A
633447,9.1,82.4,7.6,68.6,C
869292,13.2,97.7,5.4,74.4,B
826747,12.1,83.3,9.0,78.4,B
79692,14.9,82.3,7.6,68.3,C
14270,9.1,76.2,6.9,77.8,B
640786,23.2,90.9,2.6,100.0,A
517559,16.7,80.8,5.9,85.5,A
619038,0.0,87.9,6.6,47.0,D
409569,0.8,90.0,2.4,66.8,C
929323,10.6,67.1,6.3,69.2,C
188084,5.4,87.7,9.2,68.1,C
610635,17.0,93.1,2.7,74.3,B
626104,11.7,79.8,7.0,74.5,B
299258,11.1,88.3,9.7,81.9,B
59293,30.9,72.4,2.2,100.0,A
352872,20.6,86.2,8.1,100.0,A
875431,21.7,82.4,7.9,89.7,A
717710,6.8,80.4,4.1,69.9,C
275347,5.9,94.5,6.7,76.1,B
576524,26.4,72.4,6.1,99.8,A
582767,20.2,61.3,7.7,97.7,A
820128,15.8,85.5,4.4,99.1,A
864412,21.2,92.6,8.6,100.0,A
805148,20.9,100.0,6.3,96.2,A
509341,13.0,86.2,6.9,87.7,A
450698,12.6,87.5,5.9,100.0,A
294818,18.4,86.6,4.2,96.2,A
183729,11.2,96.2,9.0,73.9,B
444345,8.2,87.5,5.7,66.0,C
822346,13.5,92.9,7.4,79.7,B
3382,23.3,95.1,6.8,100.0,A
760919,13.0,80.2,3.7,74.6,B
782692,9.1,100.0,8.8,74.4,B
602002,2.7,73.6,8.2,52.4,D
916955,13.8,91.6,2.5,80.4,B
390742,6.7,100.0,4.6,66.2,C
930041,9.5,83.6,5.3,67.7,C
48783,13.2,85.0,6.0,80.1,B
939141,16.3,87.7,9.3,88.6,A
259290,19.6,95.1,4.6,99.4,A
798765,0.0,90.3,7.2,51.7,D
331374,7.1,84.6,6.7,58.4,C
389655,14.0,98.7,4.0,78.5,B
988861,13.1,86.5,2.9,100.0,A
932405,6.1,67.3,2.8,70.3,B
374503,12.9,87.6,9.9,82.7,B
841976,21.8,96.1,2.3,100.0,A
996998,20.2,88.6,7.4,96.2,A
43313,13.5,68.6,9.0,75.0,B
574983,12.7,100.0,7.3,90.1,A
273002,10.7,89.2,7.5,87.1,A
613139,17.9,93.2,7.7,100.0,A
171517,7.1,74.2,4.6,56.6,C
939288,17.7,90.2,7.1,99.9,A
306871,21.9,97.1,6.8,92.3,A
801883,19.5,87.0,5.1,91.5,A
724115,19.6,80.3,4.0,100.0,A
175894,32.2,69.5,2.1,100.0,A
271556,17.8,85.5,10.0,88.4,A
686552,20.7,96.6,5.8,98.8,A
432744,19.4,89.6,5.4,100.0,A
102183,29.7,70.3,3.0,100.0,A
785625,24.8,90.0,6.4,100.0,A
456701,24.7,74.7,2.3,100.0,A
459059,16.0,89.5,8.1,74.9,B
832902,15.1,82.1,3.4,74.0,B
107530,11.6,76.7,4.0,73.2,B
883266,20.8,88.1,7.4,100.0,A
364822,1.4,82.9,2.8,42.2,D
776409,17.6,74.6,5.4,100.0,A
543373,10.2,87.0,1.2,75.0,B
315893,21.3,82.0,2.1,100.0,A
275494,19.9,89.4,7.3,77.9,B
609902,4.1,87.6,6.2,65.9,C
954058,24.5,100.0,5.8,100.0,A
761466,3.3,68.6,9.9,53.1,D
445586,22.1,71.5,10.0,90.2,A
134703,16.2,89.0,8.8,98.5,A
168527,9.7,70.2,5.5,79.7,B
818397,11.2,96.2,5.7,96.5,A
563629,9.4,67.9,4.6,84.3,B
89574,14.5,83.5,4.3,98.2,A
746642,5.7,77.4,4.4,79.1,B
983504,29.1,87.3,3.6,100.0,A
210051,17.2,82.3,8.4,75.8,B
77672,31.8,74.4,4.8,100.0,A
533226,15.8,89.1,7.0,82.3,B
733544,22.3,93.6,6.0,90.1,A
895235,0.0,88.9,5.2,45.5,D
47164,20.6,85.9,6.6,100.0,A
818489,18.3,96.1,6.2,85.4,A
848071,20.4,100.0,2.9,100.0,A
728496,18.1,81.0,8.2,100.0,A
333165,14.9,87.8,5.8,93.9,A
713419,7.1,89.3,4.4,60.1,C
325202,8.2,79.2,6.6,60.3,C
658882,23.7,94.0,4.8,100.0,A
53758,23.4,87.8,4.9,100.0,A
68869,14.8,84.3,6.7,100.0,A
23713,9.1,87.9,2.1,80.5,B
367600,15.3,82.6,3.6,70.6,B
413487,6.2,95.3,8.4,76.2,B
893771,17.8,79.6,5.1,93.8,A
545544,22.1,99.4,5.3,100.0,A
781699,12.6,60.1,6.9,79.6,B
118524,23.1,85.4,3.9,100.0,A
470339,3.5,88.9,4.5,71.4,B
14131,19.9,100.0,3.1,100.0,A
62122,21.9,90.1,4.1,99.5,A
242612,20.9,88.2,6.9,100.0,A
906523,13.1,73.0,8.3,92.9,A
653888,11.6,83.4,5.4,80.8,B
245251,15.8,77.1,7.2,98.4,A
647041,26.2,98.6,6.6,100.0,A
517687,16.1,95.3,3.6,100.0,A
712570,18.5,84.1,7.1,97.1,A
793868,19.2,100.0,9.4,94.3,A
528246,17.0,90.1,8.5,92.8,A
146196,16.3,93.2,3.6,90.7,A
55717,13.7,85.0,8.9,92.9,A
352908,20.5,94.1,4.6,100.0,A
222602,6.7,77.8,10.0,62.5,C
80900,13.3,100.0,6.3,91.1,A
388902,19.5,85.5,5.5,100.0,A
321524,13.7,96.3,7.1,95.6,A
706016,23.9,88.3,5.8,100.0,A
675080,22.0,87.0,2.4,90.3,A
790412,14.0,94.7,7.1,67.5,C
971531,22.1,77.9,7.4,100.0,A
522018,23.5,70.1,7.2,100.0,A
45876,8.5,81.6,3.1,60.7,C
364862,18.1,86.2,4.6,86.8,A
5897,4.0,79.9,2.1,51.8,D
838665,28.4,86.8,6.6,100.0,A
36087,11.3,81.4,6.4,72.2,B
14843,24.7,88.1,6.3,97.3,A
977889,17.6,72.4,5.4,97.2,A
927293,20.2,75.5,5.3,89.9,A
667513,10.5,100.0,7.0,95.6,A
628643,12.5,81.8,4.5,88.6,A
417787,10.6,93.9,6.9,69.0,C
97389,20.5,81.4,3.5,99.5,A
960744,7.7,86.2,5.4,71.1,B
167822,18.2,87.3,8.0,100.0,A
258464,14.6,85.8,6.9,74.4,B
525103,11.4,93.5,8.4,80.4,B
907084,13.8,86.8,6.2,62.4,C
898499,26.9,78.1,7.9,100.0,A
754012,15.8,98.5,5.8,89.3,A
766610,25.9,100.0,5.0,100.0,A
592356,20.0,76.3,6.8,98.2,A
523439,10.5,83.7,7.3,67.7,C
788370,20.6,86.5,1.9,90.3,A
220945,15.9,90.3,4.9,98.0,A
524694,14.3,88.4,3.9,95.1,A
732301,17.4,88.1,8.5,88.4,A
175704,11.5,93.0,4.3,77.5,B
965420,17.8,73.3,6.0,86.2,A
885805,7.8,80.6,7.4,72.5,B
717436,15.0,86.5,5.1,87.9,A
427017,15.1,90.8,3.3,84.5,B
860946,7.0,87.6,4.4,63.9,C
937701,17.6,91.0,5.5,71.0,B
142889,29.5,89.1,5.7,100.0,A
412808,5.6,84.3,8.1,73.2,B
6710,13.0,72.5,6.6,65.8,C
133807,25.0,85.5,7.7,100.0,A
311246,10.0,89.8,3.5,60.0,C
421262,7.1,58.2,6.7,50.1,D
965142,17.7,98.1,8.2,86.9,A
230481,14.5,68.0,7.4,89.7,A
43193,17.3,98.6,7.2,100.0,A
959351,7.0,92.0,5.1,61.6,C
747714,26.0,80.2,4.4,100.0,A
796944,6.9,73.4,6.3,64.5,C
803569,29.1,100.0,7.3,100.0,A
843784,23.3,87.3,6.5,100.0,A
929681,17.5,90.6,6.5,100.0,A
613450,5.8,82.0,6.5,63.3,C
119561,17.5,99.1,4.1,100.0,A
656908,33.5,74.5,3.7,100.0,A
914428,16.7,78.0,10.0,84.0,B
71371,34.8,90.6,6.5,100.0,A
248621,16.7,79.1,4.2,73.0,B
964441,18.3,82.7,7.1,100.0,A
548425,4.3,92.8,3.0,89.3,A
873543,3.4,98.6,5.3,48.6,D
130496,8.5,76.9,6.0,62.7,C
309846,16.4,78.0,8.8,92.1,A
895017,7.3,94.8,6.9,47.8,D
902297,19.1,94.8,5.5,100.0,A
485057,10.2,67.3,6.4,84.6,B
628464,16.5,86.8,6.1,87.1,A
902464,8.8,97.7,3.9,58.5,C
405081,12.0,93.7,5.5,87.6,A
83372,19.1,100.0,6.3,88.4,A
411712,13.0,78.8,4.3,76.6,B
231628,22.1,87.7,3.9,100.0,A
600549,16.2,81.0,5.0,92.7,A
722350,17.6,93.2,10.0,70.6,B
963840,31.6,83.6,8.8,100.0,A
469557,23.0,89.4,7.6,100.0,A
865902,19.6,89.5,7.7,100.0,A
114472,33.1,94.6,8.7,100.0,A
511527,22.9,93.2,7.3,100.0,A
93643,31.5,87.4,8.6,100.0,A
652505,10.0,88.1,6.5,74.3,B
442305,12.8,77.4,9.8,86.3,A
935998,20.1,65.2,6.7,100.0,A
412242,18.3,78.5,5.9,97.0,A
207207,0.0,65.1,5.6,63.1,C
497315,32.2,77.4,5.6,100.0,A
580940,21.8,76.3,6.1,96.6,A
375176,28.4,91.1,7.8,100.0,A
28228,12.8,69.6,3.6,96.7,A
556392,8.0,80.5,6.6,65.1,C
603650,20.3,88.3,7.7,100.0,A
404127,21.2,80.8,6.7,98.7,A
40669,9.3,75.1,3.6,70.7,B
299079,17.2,89.5,5.9,100.0,A
943123,10.3,77.6,7.7,74.1,B
346309,1.9,86.1,7.5,61.9,C
631542,14.3,87.7,5.2,93.6,A
298094,12.4,77.9,6.3,61.9,C
545942,7.1,91.7,2.6,67.0,C
510481,18.2,75.6,7.1,89.9,A
910080,11.8,89.2,2.8,72.1,B
583370,3.0,99.1,3.9,60.6,C
635240,15.1,88.4,7.9,80.4,B
421624,9.0,71.4,8.6,79.6,B
906463,8.6,100.0,4.9,71.3,B
232387,18.5,79.7,8.8,100.0,A
184528,12.9,83.8,7.2,91.1,A
564962,15.3,81.9,6.4,95.7,A
428200,17.9,81.1,8.3,100.0,A
150448,10.7,77.1,4.7,73.4,B
395744,9.2,75.7,10.0,74.2,B
630600,15.6,62.6,6.3,100.0,A
604131,10.7,79.0,5.5,87.9,A
472286,27.4,81.2,6.3,100.0,A
732691,13.9,74.5,3.6,88.8,A
731740,16.8,100.0,6.1,91.8,A
471431,10.3,79.9,5.1,84.9,B
164650,14.4,85.5,6.2,90.8,A
762569,24.5,96.7,6.7,100.0,A
118950,13.7,94.0,7.2,87.5,A
740656,7.0,64.6,8.0,55.6,C
484905,8.9,81.3,3.3,87.0,A
981464,16.5,77.5,3.6,100.0,A
644909,16.9,62.6,6.7,98.8,A
177310,10.8,85.0,3.8,75.6,B
385984,20.4,76.2,8.3,100.0,A
215632,17.5,88.3,9.3,100.0,A
817195,14.4,79.4,2.5,66.0,C
469323,17.2,50.7,3.3,75.6,B
366306,19.6,98.1,5.5,100.0,A
22833,6.3,67.9,3.9,76.1,B
373626,16.7,81.3,5.9,90.9,A
707788,5.6,92.3,7.0,66.2,C
308880,22.2,100.0,4.8,100.0,A
959042,6.5,79.9,2.8,55.5,C
526547,14.0,96.0,9.0,89.3,A
65284,13.6,90.8,9.5,87.2,A
792091,9.2,63.9,3.3,72.7,B
735829,14.6,79.1,1.7,89.4,A
492986,3.1,85.0,3.7,53.6,D
98804,18.6,95.1,3.8,100.0,A
793067,8.3,94.9,6.8,95.2,A
964989,7.4,96.6,5.5,47.2,D
964611,24.2,86.6,6.8,100.0,A
63863,16.9,87.5,7.9,79.3,B
474837,23.0,74.8,5.7,100.0,A
59158,19.3,100.0,5.7,100.0,A
938396,20.6,80.8,6.9,100.0,A
90433,13.0,85.7,8.1,71.3,B
124380,19.1,77.6,5.7,100.0,A
330269,6.8,88.1,8.5,81.9,B
19094,0.0,92.4,7.6,53.6,D
165680,19.9,83.8,4.7,94.8,A
785229,8.7,62.5,3.2,73.7,B
316768,29.9,85.4,8.5,100.0,A
437095,8.4,83.3,7.7,63.3,C
558695,19.5,83.3,8.3,100.0,A
920127,23.6,92.8,3.5,94.4,A
196540,25.9,81.3,1.7,100.0,A
38361,16.1,69.0,2.3,100.0,A
839417,16.9,91.8,1.8,100.0,A
426386,12.1,72.0,6.7,77.9,B
468278,4.1,86.3,4.2,81.4,B
197835,11.9,77.7,5.4,57.1,C
538597,19.2,78.3,7.7,98.2,A
930590,18.0,93.6,7.8,93.9,A
258161,11.6,75.4,6.8,83.8,B
644933,29.0,88.7,2.4,100.0,A
365549,22.2,71.6,6.4,100.0,A
956398,12.8,98.4,5.5,99.7,A
785973,9.3,78.9,7.8,72.4,B
341407,19.1,81.6,2.8,95.8,A
375715,17.0,79.6,5.4,99.5,A
294014,11.8,91.5,7.4,100.0,A
521004,15.2,85.6,3.2,58.0,C
424826,8.2,66.2,4.8,66.5,C
757273,18.4,78.9,1.3,97.0,A
483691,29.4,89.4,4.1,100.0,A
686535,16.6,100.0,10.0,97.0,A
132271,7.4,87.7,7.7,57.5,C
940389,21.1,88.6,7.2,100.0,A
321802,22.6,79.6,6.2,99.8,A
347204,18.8,85.7,6.5,100.0,A
172570,13.6,63.7,6.6,93.5,A
244733,8.2,91.6,6.3,61.9,C
358698,21.9,82.7,5.8,100.0,A
26668,21.7,100.0,5.2,93.3,A
767861,14.2,81.1,9.6,80.9,B
964373,14.1,74.0,5.1,85.5,A
727559,3.9,82.3,4.6,52.5,D
557343,10.8,82.1,10.0,73.4,B
48081,9.2,94.5,5.2,54.8,D
739516,18.4,78.5,5.6,94.0,A
773390,8.5,81.0,5.6,85.0,A
398834,18.8,88.2,3.9,100.0,A
488857,10.5,72.7,5.6,90.1,A
700755,26.9,89.6,6.8,100.0,A
585732,25.7,77.9,3.6,94.9,A
645320,7.5,64.6,4.8,76.3,B
104214,10.2,86.8,7.9,61.5,C
453536,16.7,92.3,5.1,90.8,A
267483,3.7,89.9,8.2,63.7,C
581478,17.4,90.7,5.5,87.8,A
501034,29.1,78.4,5.5,100.0,A
256259,23.0,79.4,7.1,100.0,A
944297,8.3,88.6,10.0,57.0,C
890789,12.6,82.9,3.6,72.1,B
45541,18.6,82.0,8.4,94.2,A
995507,20.7,87.3,5.8,78.4,B
594439,26.2,83.6,4.4,100.0,A
176443,19.9,93.4,6.4,100.0,A
603946,24.5,80.2,5.0,100.0,A
124951,17.9,67.2,5.7,91.1,A
934515,12.0,100.0,8.0,92.9,A
329135,16.2,89.4,10.0,98.2,A
279779,11.5,75.1,5.8,88.9,A
223005,11.1,81.4,6.7,71.8,B
968214,19.7,92.4,4.9,86.9,A
365217,21.0,77.2,10.0,100.0,A
317177,22.0,90.7,7.6,100.0,A
447796,18.9,82.7,6.5,100.0,A
624452,20.0,94.4,6.3,100.0,A
715455,15.5,94.3,2.5,97.9,A
322018,19.6,84.2,6.3,97.7,A
156188,9.7,88.1,9.7,49.9,D
697148,10.9,84.0,7.0,81.8,B
151503,20.1,76.4,2.8,100.0,A
31414,22.3,86.5,6.0,100.0,A
197698,11.3,89.8,9.1,87.2,A
959285,11.7,87.4,0.7,78.9,B
658588,14.4,98.1,6.3,90.9,A
119637,3.9,87.3,4.0,63.3,C
805774,25.8,88.1,9.4,100.0,A
21905,13.4,71.4,3.3,83.1,B
183511,5.9,64.1,6.0,79.7,B
647866,20.5,80.5,3.3,100.0,A
246623,9.2,100.0,4.9,73.6,B
493228,9.9,81.2,4.4,83.7,B
88743,7.1,92.2,3.2,62.8,C
403586,15.8,100.0,8.2,95.2,A
994229,9.8,75.3,5.8,77.9,B
265360,14.6,83.2,7.6,96.6,A
673976,9.5,68.9,6.9,74.3,B
967114,22.0,87.7,7.1,100.0,A
910143,4.9,88.4,4.9,47.4,D
207653,10.1,100.0,9.2,74.2,B
41765,15.8,64.9,3.0,91.1,A
291715,5.6,85.1,5.8,59.7,C
16409,16.8,86.2,0.1,87.7,A
252919,19.9,99.1,3.0,100.0,A
41352,22.7,82.3,7.1,98.7,A
59283,15.5,82.5,6.0,100.0,A
478790,16.2,89.8,5.9,100.0,A
847377,11.7,93.4,6.0,68.9,C
367243,15.5,88.4,1.2,93.8,A
371963,26.6,92.2,6.0,100.0,A
337162,20.5,82.1,5.9,90.6,A
887126,4.3,82.9,5.9,59.5,C
403936,7.9,72.2,4.4,57.8,C
948365,17.6,90.9,5.2,74.7,B
418656,14.7,92.3,8.2,100.0,A
325181,21.1,82.9,6.1,97.2,A
413446,16.6,91.2,5.7,96.8,A
334400,25.6,79.6,8.6,100.0,A
831249,12.9,95.8,4.9,82.5,B
386369,19.6,90.1,7.6,100.0,A
262256,6.4,83.5,4.9,51.5,D
431587,4.6,87.6,5.7,64.2,C
554888,7.1,100.0,5.1,70.4,B
207998,13.4,83.8,5.8,81.2,B
788137,6.0,100.0,5.3,61.6,C
150510,7.5,90.7,6.1,79.9,B
810578,13.5,60.7,9.0,93.8,A
808506,7.5,77.7,4.8,83.5,B
930176,11.7,83.3,6.3,73.4,B
475979,22.8,88.9,5.7,98.5,A
209556,11.5,79.3,7.1,86.7,A
455339,15.2,81.5,5.4,66.3,C
725781,10.1,95.2,4.1,73.6,B
731034,7.5,83.3,6.0,70.9,B
854459,11.7,78.1,8.3,77.6,B
667978,16.5,82.4,5.5,100.0,A
619136,13.4,86.0,9.5,83.8,B
986506,17.4,81.7,6.7,92.0,A
438447,20.5,65.9,7.1,100.0,A
675578,10.6,82.6,7.2,74.8,B
638347,17.9,75.8,7.5,100.0,A
597920,15.0,89.2,9.2,82.4,B
705818,22.4,68.4,5.3,100.0,A
854391,10.3,73.2,5.2,65.8,C
811401,24.4,85.0,9.9,95.7,A
341115,27.5,88.4,6.6,100.0,A
94978,11.5,85.0,8.7,68.3,C
674647,19.7,76.3,6.8,99.6,A
978984,20.3,97.3,6.2,100.0,A
811702,7.7,84.6,6.7,66.2,C
695068,2.9,77.5,7.6,67.3,C
727508,15.9,93.4,5.2,94.9,A
343817,12.8,100.0,3.2,89.6,A
905740,16.6,68.5,7.3,76.4,B
128054,4.7,92.6,8.4,49.7,D
537601,6.4,84.2,5.8,59.8,C
955810,9.9,69.3,4.7,71.5,B
567239,6.9,97.9,5.8,79.4,B
648164,14.1,96.9,5.2,88.0,A
903344,10.7,87.6,7.6,91.2,A
631185,14.3,84.1,7.3,89.3,A
950044,17.4,83.9,8.5,84.7,B
708886,17.1,93.0,6.9,84.7,B
136873,19.2,100.0,2.8,89.7,A
41326,14.7,84.2,2.5,86.4,A
454937,18.8,100.0,9.9,78.2,B
258042,19.3,83.3,8.1,100.0,A
591865,13.8,78.6,5.5,66.5,C
28098,9.8,89.8,6.4,83.2,B
27113,13.9,87.2,9.3,64.5,C
754597,14.9,65.9,6.4,90.7,A
612379,0.9,82.6,8.3,47.4,D
548214,6.9,76.2,8.9,74.5,B
97075,23.3,70.1,3.2,100.0,A
939414,7.8,68.7,4.4,73.2,B
262745,18.7,91.5,4.6,100.0,A
825805,0.0,96.4,1.7,33.9,F
142845,15.5,82.7,10.0,93.6,A
165042,10.1,98.9,7.9,80.6,B
749670,15.1,86.5,6.8,86.1,A
628848,11.0,75.8,5.0,79.9,B
897343,7.4,77.2,6.5,83.6,B
612842,8.2,89.4,4.6,71.9,B
179621,15.9,67.2,6.1,97.5,A
892184,10.2,89.0,8.7,65.1,C
367324,20.6,79.4,6.0,100.0,A
805129,20.6,98.3,8.0,100.0,A
980946,22.6,81.3,2.5,100.0,A
878461,28.6,78.7,5.7,100.0,A
804077,0.0,86.7,6.2,60.1,C
476933,15.8,85.6,10.0,79.6,B
78190,14.8,97.1,2.2,96.2,A
609126,16.6,79.9,2.8,100.0,A
701657,14.7,93.1,4.5,88.5,A
171622,19.6,89.4,4.9,94.2,A
120001,13.5,81.6,7.4,65.4,C
63065,18.1,82.4,4.2,74.1,B
946300,11.1,90.3,4.9,58.5,C
188043,5.9,98.2,6.6,55.5,C
607698,5.6,96.4,1.5,61.7,C
473750,21.1,100.0,8.3,100.0,A
295309,18.4,80.9,4.2,95.8,A
805905,18.8,84.4,6.5,97.1,A
685799,15.3,94.9,9.3,93.9,A
399631,15.5,81.0,8.2,80.8,B
548741,1.1,93.0,6.7,51.2,D
996667,11.0,80.1,4.1,51.5,D
722620,18.4,92.8,6.9,100.0,A
516607,13.9,83.7,4.7,78.8,B
878602,14.0,56.1,8.7,73.8,B
84114,21.9,80.4,1.4,100.0,A
822045,27.3,95.9,7.5,100.0,A
600068,18.8,92.7,7.6,90.6,A
31641,26.8,81.5,5.4,100.0,A
691720,5.2,72.8,3.8,82.4,B
400261,20.5,91.0,8.7,100.0,A
738778,4.6,86.2,5.6,51.9,D
609802,12.7,83.7,4.4,83.6,B
347649,19.5,84.2,5.9,100.0,A
225456,6.1,98.5,7.6,59.6,C
618570,19.2,89.5,5.0,94.8,A
385540,9.3,77.7,8.1,79.2,B
304889,18.9,100.0,4.1,93.2,A
933260,10.7,89.1,5.4,80.8,B
779317,20.4,84.5,9.3,100.0,A
591333,12.5,96.4,7.2,74.0,B
237302,9.2,94.3,6.2,72.8,B
220383,17.9,91.5,7.5,90.7,A
955963,16.1,79.1,8.0,100.0,A
256713,4.5,81.4,8.4,49.5,D
328199,14.0,98.5,8.0,70.9,B
461540,11.5,90.2,10.0,65.1,C
98678,14.8,67.2,2.9,97.5,A
666770,17.3,92.8,6.0,97.9,A
405416,22.1,73.7,6.9,100.0,A
112655,17.8,85.3,5.5,98.3,A
42026,17.6,80.7,6.0,82.7,B
256865,32.1,99.1,8.1,100.0,A
961668,18.3,85.8,4.8,99.4,A
460940,5.0,90.6,5.8,70.1,B
106079,12.5,90.6,3.2,60.9,C
270623,8.8,68.6,3.5,72.4,B
985996,11.1,68.7,6.6,71.7,B
365518,9.8,74.8,4.2,65.7,C
972633,12.6,80.5,5.8,100.0,A
742739,8.4,100.0,4.0,79.4,B
305315,5.1,95.6,6.5,70.7,B
847746,11.0,82.8,6.5,89.5,A
247506,7.3,100.0,7.3,69.3,C
66829,12.8,79.0,5.6,90.8,A
568439,4.4,90.9,4.8,59.1,C
659073,0.0,96.3,9.3,69.6,C
635279,17.7,66.0,2.7,93.0,A
511389,14.2,80.1,5.5,77.3,B
235507,14.1,78.5,7.1,84.8,B
979687,16.7,91.0,8.9,96.9,A
59221,22.3,76.4,3.2,100.0,A
65694,22.3,81.0,6.0,100.0,A
572739,12.1,76.8,6.7,69.0,C
852297,16.9,75.0,7.9,94.1,A
140260,8.5,100.0,6.1,54.3,D
480995,11.5,95.6,5.7,81.3,B
625446,7.4,92.3,2.9,89.7,A
971672,7.1,77.9,6.0,70.4,B
14436,29.9,78.2,8.3,100.0,A
939713,18.0,96.2,6.6,100.0,A
735547,21.4,85.7,6.8,100.0,A
768103,8.8,84.8,8.1,60.4,C
650685,16.3,70.8,4.5,92.4,A
986252,16.3,82.3,6.0,79.0,B
957893,21.0,81.2,8.3,100.0,A
768489,13.2,85.8,8.9,79.1,B
597899,18.4,88.5,2.6,95.8,A
496174,17.7,72.1,7.4,87.5,A
178305,12.4,100.0,7.6,84.7,B
702386,24.7,87.1,6.5,100.0,A
674715,18.0,78.6,2.8,83.2,B
495046,39.0,91.6,6.4,100.0,A
612520,17.6,70.9,7.2,87.4,A
853787,14.2,72.7,9.0,68.8,C
639021,12.9,88.4,6.5,90.2,A
376116,7.2,84.1,7.2,74.1,B
813087,12.1,100.0,4.1,63.1,C
61463,18.4,78.1,8.1,92.4,A
899495,3.7,79.3,4.3,64.7,C
333237,8.1,74.0,4.4,75.1,B
216878,13.6,94.4,6.9,81.1,B
249720,13.9,92.6,3.8,80.9,B
765407,12.9,93.4,5.9,79.2,B
857853,10.8,88.6,6.5,74.4,B
451261,28.6,77.3,3.0,100.0,A
465368,12.7,83.0,8.8,78.6,B
579357,16.7,84.3,8.9,79.9,B
752853,0.0,79.6,4.9,55.3,C
629281,13.1,81.1,2.1,68.3,C
86606,8.6,89.5,3.6,76.1,B
428552,11.3,96.2,5.8,57.5,C
455298,5.5,84.8,8.7,62.5,C
352762,9.6,81.3,5.2,91.2,A
532605,17.5,66.5,5.6,96.9,A
482973,16.9,88.5,6.0,100.0,A
402526,9.8,86.8,4.0,64.1,C
508822,20.3,87.3,6.5,100.0,A
942185,18.9,70.3,1.6,100.0,A
865141,9.7,84.9,6.2,89.5,A
627558,7.0,90.7,8.1,72.3,B
215993,15.0,99.7,5.0,92.6,A
499416,15.2,93.6,8.4,87.0,A
235575,10.9,91.4,5.8,76.5,B
933531,14.2,100.0,7.9,83.7,B
594608,20.8,77.5,6.9,100.0,A
659593,13.3,73.9,4.8,87.7,A
702609,19.7,78.6,5.1,100.0,A
67809,18.1,85.3,6.0,100.0,A
580418,20.0,87.8,10.0,94.7,A
625403,26.8,69.1,7.9,100.0,A
819788,14.1,70.5,4.6,79.1,B
845814,20.0,79.7,4.2,84.4,B
241458,13.7,87.7,7.7,83.8,B
671409,14.6,72.2,7.2,98.8,A
904918,14.0,92.0,2.6,86.2,A
689203,21.0,72.0,3.0,100.0,A
451885,15.0,62.4,6.9,84.1,B
325256,16.4,66.2,6.9,93.6,A
773197,7.0,98.2,5.6,68.1,C
847424,25.3,86.8,4.5,100.0,A
654977,7.7,83.2,4.6,61.7,C
714005,15.2,79.4,4.5,93.9,A
899027,7.6,93.8,1.0,79.7,B
236102,10.9,99.6,1.4,90.0,A
527569,2.7,87.7,5.5,72.3,B
123354,5.9,77.0,7.9,57.6,C
711435,5.4,89.9,5.0,71.5,B
936134,17.1,91.5,8.7,84.3,B
325212,6.8,76.4,5.8,78.1,B
542998,12.8,91.4,6.1,88.6,A
811151,13.9,87.6,7.2,79.5,B
660212,17.7,69.2,3.5,100.0,A
516534,16.8,95.1,6.6,83.3,B
315271,27.4,96.2,7.1,100.0,A
328283,2.2,91.0,5.3,38.2,F
598135,15.2,86.0,7.2,82.9,B
53541,7.9,74.1,6.7,62.5,C
252505,16.4,92.5,7.8,100.0,A
557465,8.9,97.1,6.4,80.6,B
21828,8.5,79.9,2.0,61.9,C
873210,8.5,86.0,5.3,75.7,B
631406,17.2,82.8,4.3,96.9,A
249970,24.7,95.2,8.2,100.0,A
768588,20.9,84.9,5.8,99.4,A
257759,5.1,100.0,3.3,75.9,B
355303,27.5,91.7,6.4,100.0,A
198802,19.5,61.9,5.7,100.0,A
670926,20.8,93.7,2.7,100.0,A
46217,10.8,73.8,8.0,88.8,A
311191,2.9,100.0,7.4,57.4,C
831318,20.3,86.2,3.9,100.0,A
